smiles,ChEMBL_ID,activity_IC50,binding_score
Cc1cc(Nc2cc(C)c(C#N)c(NCCOc3ccc(C)nc3)n2)n[nH]1,CHEMBL3893914,50000.0,-9.83448
Cn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccc(F)cc1)-c1ccc(F)c(c1)C(F)(F)F,CHEMBL3925871,20000.0,-7.4219
CCCCCC[C@@H]1CCc2cc(ccc2C1)[C@H]1CC[C@](N)(CO)C1,CHEMBL3806158,20000.0,-9.72467
COC(=O)Nc1nc2cc(ccc2[nH]1)[S+]([O-])c1ccccc1,CHEMBL42442,,-9.40773
C[C@H]1Cc2c(CN1C(=O)c1cccc(c1F)C(F)(F)F)nnn2-c1ncc(F)cn1,CHEMBL3919664,10000.0,-10.96456
CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,CHEMBL2337980,14000.0,-10.32769
CCn1c(nc2cnccc12)C(C)NS(=O)(=O)c1ccc(Cl)cc1,CHEMBL3605528,230.0,-10.22183
NC[C@H](NC(=O)c1ccc([nH]1)-c1cc(F)c(Cl)c(F)c1)c1nc(CO)cs1,CHEMBL4761836,25000.0,-10.02688
C[C@H](CCCNCCCCNc1ccnc2cc(Cl)ccc12)[C@H]1CC[C@H]2[C@@H]3[C@@H](C[C@@H]4C[C@H](N)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C)OC(C)=O,CHEMBL4092633,10000.0,-5.9423
CCN(CC)CCOc1ccc(cc1)C(=C(\\Cl)c1ccccc1)\\c1ccccc1,CHEMBL954,10000.0,-10.17026
CC(C)=CCc1cc(ccc1O)C1CC(=O)c2ccc(O)c(CC=C(C)C)c2O1,CHEMBL4078418,20000.0,-11.91705
Clc1cnc2[nH]cc(Cc3ccc(NCc4ccc(Cl)nc4)nc3)c2c1,CHEMBL3673980,10000.0,-11.16162
CC(C)n1cc(cn1)S(=O)(=O)c1ccc(CNC(=O)c2cc3ccncc3o2)nc1,CHEMBL3394738,10000.0,-9.10847
COc1ccc(cc1)-c1cc(C)c2nc([nH]c2c1)-c1c(N[C@H](CO)Cc2ccccc2)cc[nH]c1=O,CHEMBL440964,,-10.18458
[O-]C(=O)C(F)(F)F.COc1cc(OC)c2c(C)[n+](c(C)cc2c1)-c1ccc(cc1)C(C)C,CHEMBL481022,109.4,-9.33956
C(C1CC1)N(C[C@H]1Cc2c(CN1)cccc2N1CCNCC1)[C@H]1CCCc2cccnc12,CHEMBL4165854,8570.0,-10.52989
CN(C[C@H]1Cc2c(CN1)cccc2N1CCN(C)CC1)[C@H]1CCCc2cccnc12,CHEMBL4168391,20000.0,-12.08715
CCN1CCN(CC1)c1cccc2CN[C@@H](CN(C)[C@H]3CCCc4cccnc34)Cc12,CHEMBL4163874,20000.0,-10.98116
Fc1cc(Cl)ccc1-c1ccc(Cn2nnc3ccccc23)cn1,CHEMBL4483344,10000.0,-10.91401
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2[C@H]1Cc1cn(C)c3cccc2c13,CHEMBL19215,200.0,-11.28833
NC(=O)c1ccc2N(Cc3ccc(cc3)C(=O)NO)CCCc2c1,CHEMBL4846435,100.0,-10.57929
Fc1cccc(c1)S(=O)(=O)Nc1cccc(C(=O)c2c[nH]c3ncc(cc23)C#N)c1F,CHEMBL3956999,10000.0,-11.21618
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,CHEMBL84,,-9.3622
CC(C)N1CCC[C@H](Cn2c(C)nc3ccc(Oc4ccc(F)cc4)cc3c2=O)C1,CHEMBL243001,13000.0,-10.08353
Clc1ccc(cc1Cl)[C@]12CCC[C@H]1CNC2,CHEMBL1813474,2470.0,-8.6807
Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccc(F)c4)c3F)c2c1,CHEMBL3948750,10000.0,-11.78628
CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,CHEMBL1095671,42700.0,-8.59327
C[C@H]1CNC(=O)c2cnn3ccc(N[C@H](C)c4cc(F)ccc4O1)nc23,CHEMBL4298138,28500.0,-11.01365
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)O[C@H](CF)[C@@H]1F,CHEMBL4227313,1000.0,-9.53494
O[C@H]1CN(CC[C@@H]1c1ccnc2ccc(F)cc12)C(=O)C(=O)Nc1ccc(Cl)cc1,CHEMBL4753967,10000.0,-9.16114
CC(C)OC(=O)N1CCC2(CC(CCCOc3ccc(c(F)c3)S(C)(=O)=O)C2)CC1,CHEMBL4224814,,-9.95185
COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,CHEMBL523475,76.0,-9.23075
Cl.C(Oc1cccnc1)[C@@H]1C[C@@H]2C[C@@H]2N1,CHEMBL4643543,30200.0,-7.34557
COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1,CHEMBL9514,,-8.75715
COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,CHEMBL504479,36.0,-9.31409
O=c1cc(oc2c3ccccc3ccc12)-c1ccccc1,CHEMBL283196,10000.0,-11.13837
NCC1=C(CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc23)CCCC1,CHEMBL4167521,180.0,-12.06216
Cc1cc(C)cc(O[C@H](C(O)=O)[C@]2(NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc23)c2ccccc2)c1,CHEMBL96347,50000.0,-11.11187
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,CHEMBL1175,1600.0,-9.00391
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,CHEMBL47,,-9.86139
CC(F)(F)[C@H]1OC(N)=N[C@@](C)([C@H]1F)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F,CHEMBL4226994,5100.0,-11.44436
FC(F)(F)c1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,CHEMBL1909051,,-11.68991
CC(C)N1CCC[C@H](Cn2c(nc3ccc(cc3c2=O)-c2ccc(Cl)cc2)C(C)C)C1,CHEMBL243468,6300.0,-11.01353
NC(CO)(CO)CO,CHEMBL1200391,,-4.73768
Cc1nc(C)c(s1)-c1ccc(cc1)N1C(=O)N(c2cc(O)ncn2)C2(CCN(Cc3ncccc3C)CC2)C1=O,CHEMBL2040897,50000.0,-6.74962
Cc1cccnc1CN1CCC2(CC1)N(C(=O)N(C2=O)c1ccc(cc1)-c1cncnc1)c1cc(O)ncn1,CHEMBL2041166,,-6.85995
COc1cc(ncn1)N1C(=O)N(C(=O)C11CCN(Cc2ncccc2C)CC1)c1ccc(cc1)-c1ccc(cc1)-c1cc(=O)[nH][nH]1,CHEMBL2041171,50000.0,-7.57338
OC(=O)C1(F)CCN(CC1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21,CHEMBL1277678,10000.0,-11.11709
CCCCCOc1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)c1ccc(O)cc1)[C@@H](C)O,CHEMBL264241,17500.0,20.75112
NC\\C=C\\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL4086147,510.0,-11.64661
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1,CHEMBL1148,,-9.79204
Cc1cnc2[nH]cc(Cc3cnc(NCc4ccc(Cl)nc4)nc3)c2c1,CHEMBL3669001,10000.0,-11.12484
CC(N)C12CC3CC(CC(C3)C1)C2,CHEMBL959,,-7.6177
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,CHEMBL1236282,,-8.66903
CCCCCCCCC1CCc2cc(CCC(N)(CO)CO)ccc2C1,CHEMBL4750944,13300.0,-9.35741
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,CHEMBL193482,,-11.55095
Cc1cc(ccn1)-c1c[nH]c(=O)c(NC(=O)[C@H](Cc2ccccc2)NCc2cscn2)c1,CHEMBL2069588,30000.0,-10.56786
Fc1ccc(NC(=O)c2cc(Oc3cncc(F)c3)cn3ncnc23)nc1,CHEMBL4089114,30000.0,-10.06834
CC(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)=C(F)CN,CHEMBL4174727,190.0,-11.42407
C\\C(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)=C(\\F)CN,CHEMBL4169450,110.0,-11.9353
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2(O)C#C,CHEMBL2107797,,-10.32544
CC(C)Oc1ccc(Nc2nc(=O)n(CCC(O)=O)c(=O)n2Cc2ccc(C)cc2)cc1Cl,CHEMBL4748113,20000.0,-10.2369
Cc1cc(ccn1)-n1cc2CN(Cc2n1)C(=O)c1cc(ccc1N1CCC(F)(F)CC1)C#N,CHEMBL4211535,10000.0,-10.19798
COc1ccc(cc1NC1CCN(C)CC1)S(=O)(=O)n1cc(C)c2cc(Cl)ccc12,CHEMBL2179217,14700.0,-10.73795
Cc1nc2c(OC(F)F)cccc2n1-c1ccc(s1)C(=O)NC1CC1,CHEMBL2012951,10000.0,-9.74619
Clc1cc(Cl)cc(c1)N1CCN(CCCCNC(=O)c2ccc(cc2)-c2ccsc2)CC1,CHEMBL4583609,10000.0,-10.25422
CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(C)=O,CHEMBL880,,-7.99777
OC(=O)Cn1c2CCN(Cc2c2ccccc12)C(=O)c1ccccc1,CHEMBL2385906,50000.0,-10.55634
C[n+]1c[nH]cc1-c1cccnc1,CHEMBL179399,217000.0,-6.31215
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL2386635,10000.0,-9.8858
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CCCOC1,CHEMBL2386653,10000.0,-8.98993
CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\\C=C\\C=C\\[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C,CHEMBL2106399,,-3.03103
C[C@@H](c1cscn1)c1c(CCN(C)C)sc2ccccc12,CHEMBL1091782,4926000.0,-8.22385
Cc1nc2c(NCc3c(C)cccc3C)nccc2n1C,CHEMBL1081870,100.0,-9.95916
Cc1nc(no1)-c1ccc(OCC2CN(C2)c2ccc(C)nn2)cc1,CHEMBL1835918,50118.72,-10.94476
O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC2(CC1)CC(=O)c1ccccc1O2,CHEMBL496189,10000.0,-11.74917
O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC2(CC1)CCc1ncccc1O2,CHEMBL522211,10000.0,-7.26453
O=C(NC1CCc2ccccc2CC1)N1CCC2(CC1)CC(=O)c1ccccc1O2,CHEMBL519149,10000.0,-6.7213
Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3F)n2)c2cc(F)ccc2n1CC(O)=O,CHEMBL2204469,16000.0,-12.12531
Cc1ccnc2N(C3CC3)c3ncccc3C(=O)Nc12,CHEMBL57,,-9.21015
Cn1nccc1Nc1ccc2OC3(CCN(CC3)C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC(=O)c2c1,CHEMBL495793,10000.0,-7.53919
CC(C)CC1(CCNC1)C(=O)c1cc(F)c2[nH]ccc2c1,CHEMBL1224490,1300.0,-9.74634
Cc1ccc(cc1Cl)C(=O)C1(CCC(C)(C)C)CCNC1,CHEMBL1224399,13000.0,-9.35732
CC(C)(C)CCC1(CCNC1)C(=O)c1cc2ccccc2s1,CHEMBL1224237,12000.0,-10.33738
OC[C@H](C1CCN(CC1)C(=O)\\C=C\\c1cc(F)cc(F)c1)N1CCC(CC1)c1c[nH]c2ncccc12,CHEMBL455683,13300.0,-6.54049
OC(=O)CCC1(CCCN(C1)C(=O)Nc1ccc(Cl)cc1)c1ccncc1,CHEMBL1078336,10000.0,-9.73985
C[C@H](C(=O)Nc1ccc(cc1)-c1ccnc(C)c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,CHEMBL3087343,2600.0,-10.99834
O=C1N(Cc2n[nH]c3cccc1c23)[C@H]1CN2CCC1CC2,CHEMBL1643881,10000.0,-9.83945
CNC[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1,CHEMBL1642908,154.0,-10.038
CNC[C@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1,CHEMBL1642907,917.0,-9.82276
CN[C@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,CHEMBL1642917,495.0,-9.4894
CC(C)N1CCC[C@H](Cn2cnc3ccc(Oc4ccc(F)cc4)cc3c2=O)C1,CHEMBL243703,21000.0,-11.11789
CN1CC(C)(NC(=O)Nc2cccc(c2)-c2nnnn2C)C(CN2CCC[C@@H](Cc3ccc(F)cc3)C2)OC1=O,CHEMBL518571,33000.0,-10.72439
O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc2ccccc2o1,CHEMBL552402,10000.0,-11.7908
O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc(no1)-c1cnccn1,CHEMBL557032,10000.0,-6.58937
CS(=O)(=O)c1ccc(cc1)-c1noc(n1)C1CCN(CC1)C(=O)NC1CC1c1ccccc1,CHEMBL551058,10000.0,-11.14645
NC1=N[C@]2(CO1)[C@H]1CCOC[C@@H]1Oc1ccc(cc21)-c1cncc(Cl)c1,CHEMBL3265335,1100.0,-11.55912
CNC(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12,CHEMBL551413,1200.0,-10.76631
CN(Cc1ccccc1)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12,CHEMBL551536,1000.0,-8.85905
Nc1nc(CC(=O)Nc2ccc(C[C@@H]3CC[C@@H](N3)[C@H](O)c3ccccc3)cc2)cs1,CHEMBL1684585,2200.0,-10.85798
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,CHEMBL1294,263.0,-9.9075
C[C@@H](O)CNCC(=O)N1CCc2ccc(F)cc2C1C1CCCCC1,CHEMBL3601145,1300.0,-10.4303
Clc1ccc(Cl)c(SCCCN2CCNCC2)c1,CHEMBL189724,2100.0,-7.8698
Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,CHEMBL50,20000.0,-10.19621
Cc1cccnc1CN1CCC2(CC1)N(C(=O)N(C2=O)c1ccc(cc1)-c1ccc(cc1C)C(O)=O)c1nccnc1C,CHEMBL2041186,50000.0,-6.35098
F[B-](F)(F)F.COc1cc(OC)c2c(C)[n+](c(C)cc2c1)-c1ccc(C)cc1,CHEMBL520612,56.1,-9.33429
CC1(C)C[C@@H](NC(=O)Nc2cccc3cnccc23)c2cc(F)ccc2O1,CHEMBL3326569,80.0,-12.45833
Cc1cc2c(NC(=O)N[C@@H]3CC(C)(C)Oc4c(F)cc(F)cc34)cccc2cn1,CHEMBL3326583,20000.0,-12.45617
CC(C)(C#N)c1cnc(s1)N1CCN(CC1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N,CHEMBL2070948,100.0,-9.12987
NC(=O)c1cc2cc(Br)c(nc2nc1N)C(F)(F)F,CHEMBL2163365,50000.0,-9.36639
CNCc1cc(=O)oc2cc(OC)ccc12,CHEMBL1080339,10000.0,-7.33101
CC(C)S(=O)(=O)N[C@H]1Cc2ccc(cc2C1)-c1ccc(F)nc1,CHEMBL1214399,10000.0,-11.29412
Fc1ccc(NC(=O)c2cc(Oc3cncc(F)c3)cn3cnnc23)nc1,CHEMBL4071447,30000.0,-9.87002
Cc1nc2c(OCc3c(C)cccc3C)cccn2c1C,CHEMBL1076536,2300.0,-10.03518
Cc1c(C)c2cc(nc(NCc3c(C)cccc3C)c2n1CCO)N1CCOCC1=O,CHEMBL1080982,36000.0,-10.48742
CCNC(=O)c1cc2c(nc(N)nc2s1)-c1cc(OCCN(CC)CC)c(Cl)cc1Cl,CHEMBL549749,10000.0,-8.39867
CC(C)(C)c1cc(c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)C(C)(C)C,CHEMBL2010601,20000.0,-10.06697
Clc1cccc(OC([C@H]2CCNC2)c2ccccn2)c1Cl,CHEMBL563495,600.0,-9.39527
COC(=O)C1=C(Cn2cnnn2)NC(C)=C(C#N)[C@H]1c1ccc(F)cc1Cl,CHEMBL1215623,10000.0,-8.59772
O=C(N1CCC2(CCCC2)C1)N1C[C@H]2CN(C[C@H]2C1)c1ccccn1,CHEMBL2418359,30000.0,-10.80767
CC(C)S(=O)(=O)NC1Cc2ccc(cc2C1)-c1ccc(C)nc1C,CHEMBL1214394,10000.0,-10.49185
CCc1cccc(C)c1CNc1cc(cn2c(C)c(C)nc12)C(N)=O,CHEMBL238146,9200.0,-10.50208
CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNC2)Oc2ccccc12,CHEMBL556439,2400.0,-10.71906
CCN(CC)C(=O)CCC1(CCCN(C1)C(=O)Nc1ccc(Cl)cc1)c1ccccc1,CHEMBL1078628,10000.0,-9.04728
C(c1ccccc1)C1(CCNC1)c1ccc2[nH]ccc2c1,CHEMBL487355,3100.0,-10.08173
Clc1ccc(cc1Cl)C12CC1CNC2,CHEMBL528995,7000.0,-7.90339
CC(C)c1cc(Nc2nc(ncc2C(N)=O)N2CCC[C@H](N)C2)cc(n1)C(C)C,CHEMBL4635883,20000.0,-10.65462
CCN1CCN(CC1)C(=O)Nc1cc(ccn1)-c1cn(C2CCOCC2)c2cnccc12,CHEMBL4636064,25000.0,-7.25723
Fc1cc(F)cc(Nc2ncc(C(=O)NCC3CCOCC3)c(n2)C(F)(F)F)c1,CHEMBL390526,45000.0,-10.8407
Brc1ccc(s1)N1C[C@]2(CN3CCC2CC3)OC1=O,CHEMBL213024,9000.0,-8.77584
COc1cc(Nc2nc3C(CCCc3s2)c2ccccc2)ccc1-c1nnc(C)o1,CHEMBL1915577,500.0,-11.81476
CC(C=C1SC(=S)N(CC(O)=O)C1=O)=Cc1ccccc1,CHEMBL56337,,-9.96137
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,CHEMBL177,,-9.68621
Clc1cccc(O[C@H]([C@H]2CCNC2)c2ccccc2)c1Cl,CHEMBL2337602,794.33,-9.33942
CN1CCN2C(C1)c1ccccc1Cc1ccccc21,CHEMBL6437,,-9.85162
CCOC(=O)N1CCC(CC1)N1CCC[C@H](C1)NC(=O)c1ccccc1C,CHEMBL1916224,25000.0,-9.66881
Fc1ccc(N2CCN(Cc3ccn4c(CC5CC5)nnc4c3C(F)(F)F)CC2)c(F)c1,CHEMBL3926416,20000.0,-11.45751
COc1cc(c(F)cn1)-c1ncc(COc2cccc(c2)[C@@H](CC(O)=O)C2CC2)nc1CC(C)C,CHEMBL4764485,10000.0,-10.48611
CCn1nc2c(CCC2(C)C)c1Nc1nc(cs1)-c1ccc(c(OC)n1)-n1cnc(C)c1,CHEMBL4747572,100000.0,-9.33733
CN(C)C=O,CHEMBL268291,,-2.98563
OC(=O)Cn1c2CCN(Cc2c2cc(F)ccc12)C(=O)Cc1c[nH]c2ccccc12,CHEMBL2385902,50000.0,-12.19962
Nc1cc(CN2CCC(CC2)C(=O)N2CCC(CC2)n2c3ccc(F)cc3n(-c3cnccn3)c2=O)ccn1,CHEMBL2437433,30000.0,-6.56687
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3cccc(CN4CCN(C)CC4)c3)ncn2)c1Cl,CHEMBL1834662,10000.0,-8.88815
CCCCOc1cccc(CCN(CCCOC)CC(=O)N(C)C)c1,CHEMBL3918198,7300.0,-8.11591
C1CC2(C1)CN1CCNCc3cccc2c13,CHEMBL4636196,50000.0,-8.48464
CC(C)c1nnc(C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCCC1)c1cccs1,CHEMBL4238063,16800.0,-9.89701
CC1(C)CC(=NNC1=O)c1ccc(OC2CCN(CC2)C2CCC2)cc1,CHEMBL1950743,30000.0,-11.23805
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,CHEMBL1294,44.0,-9.9075
COc1cccc(CN(C)C(=O)Nc2ccc(cc2)-c2cn[nH]c2)c1,CHEMBL2332097,100000.0,-10.58653
CC(=O)NC[C@@H]1OC(=O)N2[C@H]1COc1cc(N3CCSCC3)c(F)cc21,CHEMBL4791225,50000.0,-10.01759
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1,CHEMBL6,,-10.61512
COCC(=O)N1CCC(CC1)c1ccc(cc1C(F)(F)F)C(=O)NC(N)=N,CHEMBL2170608,30000.0,-9.17456
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,,-9.1188
COc1c2occc2cc2ccc(=O)oc12,CHEMBL416,,-8.13511
COc1cc(ccc1Nc1ccc(N2CCOCC2)c(Oc2ccc(C)c(NC(=O)C=C)c2)n1)N1CCN(C)CC1,CHEMBL4464752,10000.0,-7.59143
CCCCOc1ccc(NC=NO)cc1,CHEMBL348263,100000.0,-7.58492
Oc1cc(CC2CCN(CCc3ccc4OCCC(=O)c4c3)CC2)ccc1Br,CHEMBL3656913,9900.0,-11.39517
OC1CCOc2ccc(CCN3CCC(Cc4ccc(Br)c(O)c4)CC3)cc12,CHEMBL3656921,40300.0,-11.68554
C[C@H]1CCCN1[C@@H]1CCN(C1)c1ccc(NC(=O)c2cc(F)ccc2C)c(C)c1,CHEMBL2403549,30000.0,-7.67928
C[C@@H]1CCCN1CCCOc1ccc(cc1F)-c1ccc(=O)n(C)n1,CHEMBL1829477,30000.0,-9.83068
CN[C@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1,CHEMBL1642895,1160.0,-10.01769
CNC[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1,CHEMBL1642906,41.0,-10.29778
FC(F)(F)c1ccc(Oc2cccc(C=C3CCN(CC3)C(=O)Nc3cccnn3)c2)nc1,CHEMBL1651534,14500.0,-7.70336
CNC(=O)C(=O)NCCCCC=CCCCCCCCOCC(O)=O,CHEMBL4473988,50000.0,-7.97839
Cc1noc(n1)[C@H]1C[C@@H]1C(=O)NCc1ccc(-c2cccc(OC(F)(F)F)c2)c2CCN(Cc12)C(=O)NC(C)(C)C,CHEMBL3734797,2000.0,-8.5953
Cc1n[nH]c(C)c1CC(=O)NCc1ccc(Cl)cc1Cl,CHEMBL1210558,100.0,-9.49141
COc1cc(C(=O)NS(C)(=O)=O)c(F)cc1-c1cnc(Oc2cc(F)ccc2F)c(Cl)c1,CHEMBL4469805,50000.0,-6.33015
ONC(=O)c1cnc(nc1)N1C[C@@H]2CN(Cc3ccc4ccccc4c3)C[C@@H]2C1,CHEMBL1270139,10000.0,-8.02878
Cc1cc(Nc2nc(nc3ccccc23)[C@H](O)c2ccc(F)cc2)n[nH]1,CHEMBL3962269,40000.0,-11.50447
Fc1ccc(F)c2c1OC[C@H]1C3(CCC[C@@]21S(=O)(=O)c1ccc(Cl)cc1)CCS(=O)(=O)CC3,CHEMBL3629741,20000.0,-11.80666
Fc1ccc(F)c2c1OC[C@H]1C3(CCC[C@@]21S(=O)(=O)c1ccc(Cl)cc1)CCS(=O)(=O)CC3,CHEMBL3629741,20000.0,-11.80666
OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CHEMBL139,,-8.80066
Fc1ccc(F)c2c1OC[C@H]1[C@@]3(CCOC3=O)CCC[C@@]21S(=O)(=O)c1ccc(Cl)cc1,CHEMBL3629740,30000.0,-12.75905
C[C@H](CCN1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cc(cc(c1)-c1nnnn1C)C(C)=O,CHEMBL270582,2100.0,-11.44457
CCc1cc(NC(=O)N[C@H](C)CCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(c1)-c1nnnn1C,CHEMBL427728,800.0,-10.905
CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCCOC)c2c1)c1ccc(F)c(F)c1,CHEMBL238866,5700.0,-9.39107
CC(=O)Nc1ccc(O)cc1,CHEMBL112,10000.0,-6.47217
CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc2CN(Cc2c1)S(C)(=O)=O,CHEMBL363718,1037.0,-10.71752
CP1(=O)OCC2(CCC[C@@]3([C@H]2COc2c(F)ccc(F)c32)S(=O)(=O)c2ccc(Cl)cc2)CO1,CHEMBL3629744,20000.0,-10.06294
Cc1cnc2[nH]cc(Cc3ccc(NCc4ccc(nc4)C(F)(F)F)nc3F)c2c1,CHEMBL3673947,10000.0,-12.13642
CN(CCO)C1CCN(CC1)c1nc2ccccc2n1Cc1ccc(F)cc1,CHEMBL557210,35150.0,-10.61801
CC(=O)c1ccc(s1)-c1cccnc1,CHEMBL362702,387000.0,-7.44844
C(Cn1c(nc2ccccc12)C1CCCN(Cc2ncco2)C1)Oc1ccccc1,CHEMBL1935440,18100.0,-10.51306
Cc1ccc(Cn2c(nc3ccccc23)C2CNCCO2)cc1C,CHEMBL1935443,5800.0,-11.00758
CCCCOc1ccc(OCCCN2CCOCC2)cc1,CHEMBL1198,,-8.18839
COc1ccc2[nH]c(SCc3cccc(c3)-c3ccccc3)nc2c1,CHEMBL2018923,20.0,-10.86615
Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,CHEMBL80,2000.0,-10.32744
Cl.CNC1CCCC(C1)c1c[nH]c2ccc(NC(=N)c3cccs3)cc12,CHEMBL2036273,5140.0,-9.97437
CCc1ccccc1OCC(O)CNC(C)(C)Cc1cc2ccccc2[nH]1,CHEMBL180975,120.0,-10.26201
CCc1ccc(cc1)-c1nc2-c(nc(=O)n(C)c2=O)n(C)n1,CHEMBL2420615,1000.0,-10.52348
CO[C@H](C[C@H](CCCCNCc1ccc(F)cc1)C(=O)NO)c1ccc(F)cc1,CHEMBL1760318,1260.0,-10.28406
CCN(Cc1cc(ccc1-c1cc(CC(O)=O)ccc1OC)C(F)(F)F)C(=O)OCc1ccccc1,CHEMBL1916700,30000.0,-10.86541
C1CC(c2nc(Nc3ccc(cc3)-n3cncn3)sc2C1)c1ccccc1,CHEMBL1915753,500.0,-11.35432
COc1ccc(Br)cc1-c1csc(Nc2ccc(c(OC)c2)-n2ccnc2)n1,CHEMBL1915564,500.0,-9.31833
CS(=O)(=O)c1ccc(Nc2nc3cc(ccc3n2Cc2ccccc2C(F)(F)F)C(N)=O)cc1,CHEMBL565195,30000.0,-10.81274
CCCCCCSc1nc2cc(OC)ccc2[nH]1,CHEMBL2018907,2610.0,-7.93701
