smiles,ChEMBL_ID,activity_IC50,binding_score
C[C@H]1CC[C@@H](CC1)NC(=O)c1nc(C)c([C@H](OC(C)(C)C)C(O)=O)c(c1C)-c1ccc2OCCN(C)c2c1C,CHEMBL4545710,30000.0,-10.05748
O=C(Nc1ccccc1)c1cn2cc(ccc2n1)-c1ccccn1,CHEMBL4472621,8600.0,-9.31898
[O-][N+](=O)c1cc(cc2c1sc(cc2=O)N1CCN(CC2CCCCC2)CC1)C(F)(F)F,CHEMBL4586075,50000.0,-10.09238
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1395,,-9.69609
C[C@H](N1CC[C@@](CC(C)(C)C#N)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccn(C)c(=O)c1,CHEMBL3639635,11000.0,-9.51287
C[C@H](N1CC[C@@](CCCO)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccn(C)c(=O)c1,CHEMBL3664716,12100.0,-10.78324
C[C@@H]1CCCN1CCCOc1ccc(cc1)C1=NN(C)C(=O)C2CCCC12,CHEMBL1835784,30000.0,-8.99729
C[C@@H]1CCCN1CCCOc1ccc(cc1)-c1nn(C)c(=O)c2CCCCc12,CHEMBL1835786,30000.0,-9.337
CCCCCc1ccc(NC(=O)COc2cc(C)nc3ccc(OC)cc23)cc1,CHEMBL4094462,30000.0,-9.01876
COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(c2)C(=O)NCC2(O)CCCCCC2)c1=O,CHEMBL1823817,30000.0,-9.5011
OC[C@H](O)Cc1cc(cc(c1)C1(CC1)C#N)-c1ccnc2[nH]nc(c12)C(F)(F)F,CHEMBL3310295,20000.0,-8.68802
CCCC[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(O)=O,CHEMBL482147,3000.0,-10.24555
NCCCc1ccc(cc1)S(=O)(=O)N(CCCO)c1ccnn1-c1ccccc1,CHEMBL121241,50000.0,-9.03689
[Na+].[O-]C(=O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(F)cc2Cl)n1,CHEMBL513491,15000.0,-8.86833
CCNC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1,CHEMBL1213603,50000.0,-6.21789
COc1ccc(CC(=O)N2CCC3(CN(C3)[C@@H]3CCc4cc(ccc34)-c3cc(C)ncn3)CC2)c(c1)C(N)=O,CHEMBL3394201,30000.0,-11.15072
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc(OCCN4CCCC4)cc3)ncn2)c1Cl,CHEMBL1834659,10000.0,-8.98889
CCNC1=N[C@H]2[C@H](O[C@H](CF)[C@@H](O)[C@@H]2O)S1,CHEMBL4543991,50000.0,-5.97097
C[C@H]1C[C@@H](C)CN(C1)S(=O)(=O)c1ccc2C(=NO)c3ccc(cc3C(=NO)c2c1)S(=O)(=O)N1C[C@@H](C)C[C@@H](C)C1,CHEMBL3601411,5620.0,-11.58512
O=C1Nc2ccccc2\\C1=C\\c1ccc2cn[nH]c2c1,CHEMBL3353337,500.0,-8.74589
CCNC(=O)N1[C@@H](C2=C(CCC2=O)N(C1=O)c1cccc(c1)C(F)(F)F)c1ccc(cc1S(C)(=O)=O)C#N,CHEMBL4110666,50000.0,-9.33975
Cc1cc(ccn1)-n1cc2CN(Cc2n1)C(=O)c1cc(ccc1OCC1CC1)C#N,CHEMBL4218903,10000.0,-9.22971
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CHEMBL631,,-7.8266
Fc1ccc(NS(=O)(=O)c2c(F)cccc2F)c(F)c1C(=O)c1c[nH]c2nccc(Cl)c12,CHEMBL3928847,10000.0,-10.53092
CN(C)C\\C=C\\C(=O)N1CCCC[C@H](C1)n1c(NC(=O)c2ccnc(C)c2)nc2cccc(C)c12,CHEMBL3960167,25000.0,-10.05653
COc1cc(c(F)cc1-n1c2ccc(cc2ccc1=O)S(=O)(=O)Nc1ccon1)-c1cccc(OC(F)F)c1,CHEMBL3921528,2900.0,-11.26791
CNC(=O)[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n1cnc2c(NC(C3CC3)C3CC3)nc(Cl)nc12,CHEMBL3976121,30000.0,-9.06297
O=C(NCc1ccc(cc1)C(=O)N1CCCC1)c1cc2cnccc2[nH]1,CHEMBL3935485,450.0,-9.33522
CC1(C)CC[C@]23CC[C@]4(C)[C@]([C@@H]2C1)(N(C1CCCCC1)C3=O)C(=O)C=C1[C@@]2(C)C=C(C#N)C(=O)C(C)(C)[C@@H]2CC[C@@]41C,CHEMBL3582240,100000.0,-8.96124
CCCS(=O)(=O)Nc1cccc(C(=O)c2c[nH]c3ncc(cc23)-c2cnc(nc2)N(C)C)c1F,CHEMBL3923610,5000.0,-9.26381
C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(cn1)C(N)=O,CHEMBL4076599,50000.0,-10.6113
C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccccc1)c1ccc(cc1)-c1cnc(C)cn1,CHEMBL4064441,33000.0,-10.49272
C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(C)nn1,CHEMBL4075178,50000.0,-10.01044
FC(F)(F)CS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1ccc(=O)n(c1)-c1ccccc1,CHEMBL2070161,20000.0,-10.34861
CCCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1ccc(cc1)-c1ccccc1,CHEMBL2070141,2400.0,-9.7724
C1CN(CCO1)c1ccc(Nc2nc(cn3ccnc23)-c2ccc3cn[nH]c3c2)cc1,CHEMBL3265032,10000.0,-10.35873
Clc1ccccc1\\C=C\\C(=O)c1ccc[nH]1,CHEMBL1335197,10000.0,-7.33415
O=S(=O)(Nc1ccc2CCN(Cc3cc[nH]n3)CCc2c1)c1ccc(nc1)N1CCOCC1,CHEMBL1078595,200.0,-10.19986
O=S(=O)(Nc1ccc2CCN(Cc3cc[nH]n3)CCc2c1)c1ccc(cc1)C#N,CHEMBL1081860,2500.0,-9.31035
Clc1ccc(cc1Cl)[C@@]12CCC[C@@H]1CNC2,CHEMBL1813475,25000.0,-7.44897
CN1CCCC(CN2c3ccccc3Sc3ccccc23)C1,CHEMBL395110,,-8.89105
O=C1Nc2ccccc2[C@]11C[C@H]1c1ccc2c(\\C=C\\c3ccc(CN4CCOCC4)cc3)n[nH]c2c1,CHEMBL3353354,1400.0,-10.7724
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CHEMBL894,,-6.83196
CCCCOC(=O)c1ccc(N)cc1,CHEMBL127516,,-6.85413
OC(=O)[C@H]1CC[C@@H](CC1)NC(=O)[C@H](C1CCCCC1)n1c(nc2cc(F)c(F)cc12)-c1ccc(Cl)cc1,CHEMBL1668240,50000.0,-10.85855
Cc1cc(ccc1NC(=O)[C@H](C1CCCCC1)n1c(nc2cc(F)c(F)cc12)-c1ccc(Cl)cc1)C(O)=O,CHEMBL1615150,19000.0,-11.32502
COCC(=O)N1CCC(CC1)c1ccc(cc1C(F)(F)F)C(=O)NC(N)=N,CHEMBL2170608,25000.0,-8.85959
CN(CC=CCN)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)nc(C)nc12,CHEMBL467047,5000.0,-8.18682
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(OCCN3CCOCC3)nc2)c1F,CHEMBL3917210,5000.0,-9.88767
COc1ccc2c3CCN4[C@H](N(C)c5cccc(OC)c5C4=O)c3[nH]c2c1,CHEMBL4745832,10000.0,-8.88253
COc1ccc2cc(CC(O)=O)ccc2c1,CHEMBL1105,,-6.82315
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3cccc(c3)N3CCN(C)CC3)ncn2)c1Cl,CHEMBL1834658,1700.0,-9.47042
CN1CCC(CC1)N1CCN(CC1)C(=O)[C@@H](Cc1cc(C)c2[nH]ncc2c1)NC(=O)N1CCC(CC1)c1cc2ccccc2[nH]c1=O,CHEMBL2397415,40000.0,-13.55732
NC1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F,CHEMBL273348,,-9.54232
CC(C)c1nc(co1)-c1nnc2[C@@H](C)N(CCn12)C(=O)c1ccc(cc1)-c1cccs1,CHEMBL3422015,14000.0,-9.36964
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(Cl)cc2)no1,CHEMBL3353863,46000.0,-8.81463
ONC(=O)[C@@H]1[C@@H]([C@H]1c1ccc(cc1)-c1cnc(o1)C1CC1)c1ccccc1,CHEMBL3109985,23000.0,-10.33655
CCC(O)c1nc(C)nn1-c1cc(nc(C)n1)N1CC(C1)c1nc2ccccc2n1C,CHEMBL3909277,50000.0,-10.09897
CCOC(=O)c1cc(C#N)c(nc1C)N1CC(C1)C(=O)NS(=O)(=O)Cc1ccc(C)cc1,CHEMBL2419487,20000.0,-9.26897
C[C@H](NC(C)=O)\\C=C\\c1cnc(Oc2ccc(OCC3CC3)cc2Cl)s1,CHEMBL4226229,3500.0,-8.14017
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)N2CCS(=O)(=O)CC2)no1,CHEMBL3354553,30000.0,-8.76425
COC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cccc(c1)C(=O)Cn1ccnc1C(C)(C)C,CHEMBL4788892,15000.0,-9.27707
Fc1cccc(COc2ccc3C(=O)NCCc3n2)c1,CHEMBL3298273,30000.0,-8.30369
O=C(\\C=C\\c1ccc2OCOc2c1)c1cccnc1,CHEMBL1413330,20000.0,-7.6767
Fc1ccc(F)c(c1)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3nccc(Cl)c23)c1F,CHEMBL3896422,10000.0,-10.6649
CN1CCc2c(C1)c1ccc(cc1n2C)-n1ccc(OCc2ccccc2)cc1=O,CHEMBL1290264,10000.0,-10.97692
COc1ccc(cc1O)-c1nc2ccccc2c(=O)[nH]1,CHEMBL3289112,50000.0,-8.31276
COc1cc(ccc1O)-c1nc2ccccc2c(=O)[nH]1,CHEMBL4081914,50000.0,-8.43277
O=c1[nH]c(nc2ccccc12)-c1ccc(OCC#C)cc1,CHEMBL4074105,50000.0,-8.57714
NC(=O)c1cc(C(N)=O)n(n1)-c1cccc(c1)-c1cc(ccc1C(F)(F)F)C(F)(F)F,CHEMBL1631095,20300.0,-9.81779
CN1c2ccc(cc2C(=NCC1=O)c1ccccc1)[N+]([O-])=O,CHEMBL13341,,-9.21666
FC(F)C(F)(F)Oc1cc(F)cc(c1)[C@](Cc1ccccc1)(NC(=O)NC1CCCC1)c1ccc(Cl)cn1,CHEMBL2152165,4400.0,-10.08785
O=C(Nc1cnc(-c2ccncc2)c(n1)-c1ccco1)C1CC1,CHEMBL1672611,5000.0,-8.07948
NS(=O)(=O)c1cccc(c1)-c1n[nH]c2ccc(NC(=O)C(N3CCCC3)c3ccsc3)cc12,CHEMBL3330410,900.0,-10.23847
Cc1cccc2nc(cn12)C(=O)N[C@H]1CC[C@H](CC1)NC(=O)c1cc(F)cnc1Oc1cccc(c1)-c1ccc(CN2CCC(CC2)N2CCCC2)cc1,CHEMBL3288009,1000.0,-11.36386
C[C@@H]1CN(CCN1C(=O)C(=O)c1c[nH]c2ccncc12)C(=O)c1ccccc1,CHEMBL585498,40000.0,-9.76041
CP1(=O)OCC2(CCC[C@@]3([C@H]2COc2c(F)ccc(F)c32)S(=O)(=O)c2ccc(Cl)cc2)CO1,CHEMBL3629744,20000.0,-10.39371
Fc1ccc(F)c2c1OC[C@H]1[C@H](CNS(=O)(=O)C(F)(F)F)OCC[C@@]21S(=O)(=O)c1ccc(Cl)cc1,CHEMBL3627955,2500.0,-10.03616
Cc1cc([nH]n1)-c1ccc(cc1)C(=O)[C@@H]1CCCC[C@H]1C(=O)Nc1cnn(C)c1C(=O)NOC(C)(C)C,CHEMBL4563459,20000.0,-10.32927
Fc1ccc(F)c(c1)[C@]1(CC[C@@H](CC1)NS(=O)(=O)C(F)(F)F)S(=O)(=O)c1ccc(Cl)cc1,CHEMBL372199,300.0,-10.46189
Clc1cncc(-c2ccc(cc2)N2CCOCC2)c1N1CCC2(CCNC2=O)CC1,CHEMBL3408192,2900.0,-9.33021
C[C@@H](NC(=O)c1cc(cc(c1)C(C)(C)O)-c1ccc(Cl)cn1)c1ccc([n+]([O-])c1)C(F)(F)F,CHEMBL4229237,82000.0,-10.61244
CCN(CC)[C@@H](C)CNC(=O)c1cc(nc(c1)-c1cnn2ccc(nc12)-c1cccs1)N1CC(C1)OC,CHEMBL4215300,25000.0,-9.09521
CS(=O)(=O)c1ccc(N2CCC(F)(F)CC2)c(c1)C(=O)N1Cc2cn(nc2C1)-c1ccccc1F,CHEMBL4205471,10000.0,-11.01773
CC(C)(O)C#Cc1cnc(Nc2cnc(cn2)C#N)cc1NC[C@@H]1CNCCO1,CHEMBL4793954,10000.0,-8.28153
Cc1cnc2[nH]cc(Cc3ccc(NCc4ccc(nc4)C(F)(F)F)nc3)c2c1,CHEMBL3673952,5000.0,-9.66007
FC(F)(F)Oc1ccccc1CNC(=O)N1CCC(C1)c1ccncc1,CHEMBL1085745,300.0,-9.24654
Cc1nc(NC(=O)NCCc2cn(CC(F)F)cn2)sc1C#Cc1cccnc1,CHEMBL4795990,490.0,-8.6413
CC(Nc1c(Cl)cnc2ccc(nc12)-c1cnc(nc1)C(C)(C)O)c1ccccc1F,CHEMBL4742065,,-10.6427
Nc1oncc1-c1ccccc1,CHEMBL4166415,10000.0,-6.99311
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,CHEMBL252556,5000.0,-6.77693
CN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc12,CHEMBL399719,20000.0,-10.03553
CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc12,CHEMBL248458,14000.0,-10.72672
CCS(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)c(c1)C(=O)N1Cc2cn(nc2C1)-c1ccnc(C)c1,CHEMBL4206403,10000.0,-10.27714
COC(=O)N[C@@H](C(C)C)C(=O)N1C[C@@H](C)C[C@H]1c1ncc([nH]1)-c1ccc(cc1)-c1ccc(s1)-c1cc2[nH]c(nc2s1)[C@@H]1C[C@H](C)CN1C(=O)[C@@H](NC(=O)OC)C(C)C,CHEMBL3393730,21000.0,-6.10309
C[C@H](Nc1cc(F)c(c(F)c1)S(=O)(=O)Nc1cscn1)c1ccccc1F,CHEMBL4466858,4400.0,-8.95722
Nc1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1,CHEMBL1109,20000.0,-8.86792
CNC(=O)C(=O)NCCCCC=CCCCCCCCCCC(O)=O,CHEMBL1802692,50000.0,-6.91924
COc1cc(ccc1-n1cnc(C)c1)C1=CC2=NOC[C@@H](N2CCC1)c1cc(F)c(F)c(F)c1,CHEMBL4642697,8000.0,-10.32918
Clc1cccc(Cl)c1C(=O)Nc1ccncc1,CHEMBL1327969,10000.0,-6.97766
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(cc1Cl)S(=O)(=O)Nc1ccncn1,CHEMBL4633566,4900.0,-9.67395
FC(F)(F)COC(=O)N1C2CCC1CN(C2)c1ncc(OCc2ccncc2C#N)cn1,CHEMBL2382415,30000.0,-9.14809
CC(C)(C)[C@@H](CO)NC(=O)c1nn(c2[C@H]3C[C@H]3Cc12)-c1c[n+]([O-])ccn1,CHEMBL4175981,50000.0,-8.20228
Cc1ccc2c(cccc2n1)N1CCN(CCc2cccc(c2)-c2cncnc2)CC1,CHEMBL1171708,19952.62,-10.02086
CCCCN(C)C(=O)c1ccc(cc1)-n1nc(c2CCCCc12)C(F)(F)F,CHEMBL1649660,6000.0,-8.88585
Cc1ncccc1CNC(=O)Nc1ccc(cc1)S(=O)(=O)c1ccccc1,CHEMBL2393192,4600.0,-9.98931
CS(=O)(=O)c1ccc(-c2cccc(F)c2)c(c1)C(=O)N1Cc2cn(nc2C1)-c1ccccc1F,CHEMBL4205995,10000.0,-11.33499
CC(NC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCOCC1)c1cccnc1,CHEMBL2393180,1300.0,-9.0139
FC(F)(F)c1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,CHEMBL552338,30000.0,-8.22206
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,CHEMBL2392714,25000.0,-9.27338
C[C@@H]1CN(C(=O)Nc2ccccc2)c2ccc(cc2O1)-c1ccc(cc1)[C@H]1CC[C@H](CC(O)=O)CC1,CHEMBL3287865,14000.0,-8.73448
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(NC5CC5)c4Cl)c3c(=O)n2C)[C@@H]1N,CHEMBL4439006,50000.0,-10.05066
FC(F)(F)c1nc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1,CHEMBL225411,100000.0,-8.86267
Cc1cc(cc2[nH]c(nc12)-c1c(NCC(O)c2cccc(Cl)c2)cc[nH]c1=O)C(=O)NC1CCCCC1,CHEMBL231610,6600.0,-10.88527
Cc1cc(cc2[nH]c(nc12)-c1c(NCC(O)c2cccc(Cl)c2)cc[nH]c1=O)C(=O)NC1CCCC1,CHEMBL231609,3500.0,-10.74571
Cc1cnc([nH]1)-c1cc(C)c2nc([nH]c2c1)-c1c(NCC(O)c2cccc(Cl)c2)cc[nH]c1=O,CHEMBL231620,7800.0,-10.58846
CCn1nc2c(CCC2(C)C)c1Nc1nc(cs1)-c1ccc(c(OC)n1)-n1cnc(C)c1,CHEMBL4747572,48000.0,-9.06629
COc1ccc2c(c(CC(O)=O)c(=O)oc2c1)C(F)(F)F,CHEMBL1080003,50000.0,-7.44514
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1CCOC(=O)NCCCCO,CHEMBL398372,100000.0,-8.42975
CN(C)CCCN1c2ccccc2Sc2ccccc12,CHEMBL564,,-7.49304
COc1cc2C(=O)N(CCn3ncc(c1)c23)[C@@H]1CN2CCC1CC2,CHEMBL3261485,50000.0,-8.39092
CC(N1CCCCC1)c1ccc(cc1)C(=O)N1CC(c2ccccc12)C(C)(C)C,CHEMBL4633085,,-9.95406
CN[C@@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1,CHEMBL1642897,25000.0,-8.78223
COc1ccc(cc1OC)C(=O)NCc1cccc(c1)C(=O)Nc1ccc2CCNCc2c1,CHEMBL604087,30000.0,-10.16972
C[C@](O)(c1cncc(c1)-n1nc(c2ccccc12)C(F)(F)F)C(F)(F)F,CHEMBL4071689,7200.0,-9.62928
CNc1nc(nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F)N(C)CCN(C)C,CHEMBL2392713,17000.0,-9.23628
COc1ccc(CNC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccccc2)cn1,CHEMBL2393181,10000.0,-9.79126
Cc1nc(sc1COc1cccc(CN(CC(O)=O)C(=O)Oc2ccc(C)cc2)c1)-c1ccc(Cl)cc1,CHEMBL1090212,3700.0,-10.03742
Cc1oc(nc1COc1cccc(CN(CC(O)=O)C(=O)Oc2ccc(C)cc2)c1)-c1ccc(F)cc1,CHEMBL1089164,8600.0,-10.5087
[O-][N+](=O)c1cccc(c1)-c1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1,CHEMBL120426,4000.0,-10.57603
COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1ccnc1,CHEMBL1766005,8000.0,-9.73334
CC(C)(C)Sc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,CHEMBL16596,0.5,-11.03063
COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(n1)C(=O)NCC1CCOCC1,CHEMBL2316378,110.0,-9.93664
OC1(CCN(CC1)[C@@H](CNC(=O)C1(CCCC1)c1ccc(Cl)cc1)Cc1ccccc1)C(F)(F)F,CHEMBL4208555,11405.0,-10.57809
Cl.Cl.Cl.NCc1ccc(s1)-c1cnccc1-c1ccncc1,CHEMBL4172017,43000.0,-7.46101
Clc1cccc2C(=O)N(C(=O)c12)c1ccc(NC(=O)c2ncccc2Cl)cc1Cl,CHEMBL3628116,30000.0,-9.90706
Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccccc4F)c3F)c2c1,CHEMBL3939013,10000.0,-10.81436
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(cc2)S(N)(=O)=O)c1F,CHEMBL3907089,10000.0,-9.8778
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O,CHEMBL413,2000.0,6.25435
CCC[C@H]1N(CCC[C@@]1(Oc1ccc(cc1)C(F)(F)F)C(=O)N1CCC(CC1)Oc1cccc(n1)C(O)=O)C(=O)c1cnccc1C(F)(F)F,CHEMBL3797513,50000.0,-11.33312
CC(C)Cc1ccc(cc1)[C@@H](C)C(O)=O,CHEMBL427526,,-6.65225
Cn1nc2CN([C@H]3CN4CCC3CC4)C(=O)c3cccc1c23,CHEMBL1643883,10000.0,-7.92347
Nc1ccc(cc1)S(=O)(=O)NC(=O)c1ccccc1,CHEMBL1243,,-8.6044
O=C(\\C=C\\c1ccc2OCOc2c1)c1ccc[nH]1,CHEMBL1477453,20000.0,-7.13133
COc1cc(OC)cc(\\C=C\\C(=O)c2ccc[nH]2)c1,CHEMBL4086703,20000.0,-6.6978
FC(F)(F)Oc1ccc(\\C=C\\C(=O)c2ccc[nH]2)cc1,CHEMBL4081017,20000.0,-7.59219
COc1ccccc1N1CCN(CC1)C(=O)c1cc(n[nH]1)-c1ccccc1,CHEMBL1760200,15000.0,-9.81821
NC(=O)[C@@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@@H](C1)Nc1ccc(cn1)C#N)C(C3)C2,CHEMBL1270110,20000.0,-9.04506
COc1ccccc1\\C=C\\C(=O)c1ccc[nH]1,CHEMBL4105559,20000.0,-7.13216
FC(F)(F)Oc1cccc(Nc2cc(C3CC3)c(cn2)C(=O)NCC2CCOCC2)c1,CHEMBL520413,16000.0,-9.62212
Nc1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1,CHEMBL1109,350.0,-8.86792
CS(=O)(=O)NC1CC11CCN(CC1)S(=O)(=O)c1cc(Cl)ccc1S(=O)(=O)c1ccccc1F,CHEMBL596133,13000.0,-10.04593
CC1(CC(=O)NCc2ccc(Cl)cc2Cl)CC2(CCCCC2)OO1,CHEMBL576658,,-8.33296
CN(C)c1ccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc1,CHEMBL578588,5000.0,-8.56015
CC(C)n1cnc(c1)-c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccccc1Cl,CHEMBL584261,10000.0,-9.16862
CN(CC=CCN)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)nc(Cl)nc12,CHEMBL468092,5000.0,-8.21995
COc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccccc4F)c3F)c2c1,CHEMBL3903656,10000.0,-10.27469
O=C(NC1CC1)Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1,CHEMBL495727,10000.0,-8.654
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,CHEMBL1873475,8500.0,-10.9474
O[C@@H](C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12)CN1CCN(Cc2ccc(o2)-c2cccnc2)C[C@H]1C(=O)NCC(F)(F)F,CHEMBL3706623,30000.0,-11.31916
COc1cc2c3n([C@H](C)c4ccccn4)c(=O)[nH]c3cnc2cc1-c1c(C)noc1C,CHEMBL2017291,9900.0,-9.61482
COc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cc(F)ccc4F)c3F)c2c1,CHEMBL3957835,10000.0,-10.17247
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,CHEMBL1082,,-8.15253
Cc1ccc(cc1)-c1ccccc1C(=O)Nc1ccc(cc1)C(=O)N1C[C@@H]2C3CCC(C3)N2Cc2cc(Cl)ccc12,CHEMBL430841,7400.0,-11.72128
CC(C)n1nc(-c2ccc(OCCCN3CCC[C@H]3C)cc2)c2sccc2c1=O,CHEMBL1835772,30000.0,-8.90384
CN1N=C(C2CCCC2C1=O)c1ccc(OCCCN2CCCCC2)cc1,CHEMBL1835785,30000.0,-8.99277
OC(=O)CNCP(O)(O)=O,CHEMBL95764,,-5.07662
CS(=O)(=O)Nc1ccc2ccc3ncc(cc3c(=O)c2c1)-c1ccccc1,CHEMBL1803004,50000.0,-10.40114
COc1cc(O)c(cc1OC)C(=O)\\C=C\\c1cc(OC)c(OC)c(OC)c1,CHEMBL4098711,,-7.63094
Fc1ccc(cc1)C(=O)NCC(=O)NCC1c2ccccc2COc2ccc(F)cc12,CHEMBL515644,50000.0,-11.52747
Fc1ccc(cc1)C(=O)NCC(=O)NC(c1ccccc1)c1ccc(Cl)cc1,CHEMBL475926,50000.0,-9.87631
O=C(C1CN(C1)S(=O)(=O)c1cccc2cnccc12)N1CC2CN(CC2C1)c1ccncc1,CHEMBL2057776,2500.0,-10.83079
COc1cc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc(OC)c1OC,CHEMBL579200,5000.0,-8.72398
CC1(CC(=O)NCc2cccc(Cl)c2)CC2(CCCCC2)OO1,CHEMBL577694,3400.0,-8.78055
CC1(CC(=O)NCc2cccc(Cl)c2Cl)CC2(CCCCC2)OO1,CHEMBL568470,,-8.85409
COC(=O)c1ccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc1,CHEMBL578547,5000.0,-8.64991
CC(C)(C)c1ccc(CC2(N)CCN(CC2)c2ncnc3[nH]ccc23)cc1,CHEMBL597211,1000.0,-9.38013
Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,CHEMBL2207503,30.0,-9.475
Clc1ccc(OCCCCCCNC(Nc2ccncc2)=NC#N)cc1,CHEMBL17289,120.0,-7.22751
OC(=O)c1ccc2c(C3CCCCC3)c(-c3ccoc3)n(CC(=O)N3CCOCC3)c2c1,CHEMBL606202,24000.0,-9.7273
Fc1cccc(Nc2cc(C3CC3)c(cn2)C(=O)NCC2CCOCC2)c1,CHEMBL518619,,-9.08474
Cc1nc(C)c(o1)C(=O)N1CCC2(CC2CNC(=O)N2Cc3ccncc3C2)CC1,CHEMBL3958233,10000.0,-9.98534
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,CHEMBL989,,-10.08225
